scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage,cumulative_forest_pixels,cumulative_background_pixels,cumulative_total_pixels,cumm_forest_percent,cumm_background_percent
Urban,LoveDa/Train/Train/Urban/images_png/2031.png,LoveDa/Train/Train/Urban/masks_png/2031.png,2031.png,1048576,307076,741500,29.28504943847656,70.71495056152344,295048855,214559081,509607936,0.5789722532892423,0.42102774671075766
Urban,LoveDa/Train/Train/Urban/images_png/2481.png,LoveDa/Train/Train/Urban/masks_png/2481.png,2481.png,1048576,307028,741548,29.280471801757812,70.71952819824219,295355883,215300629,510656512,0.578384640280471,0.42161535971952907
Rural,LoveDa/Train/Train/Rural/images_png/1027.png,LoveDa/Train/Train/Rural/masks_png/1027.png,1027.png,1048576,306914,741662,29.26959991455078,70.73040008544922,295662797,216042291,511705088,0.5777992127371616,0.4222007872628384
Rural,LoveDa/Train/Train/Rural/images_png/470.png,LoveDa/Train/Train/Rural/masks_png/470.png,470.png,1048576,306437,742139,29.224109649658203,70.7758903503418,295969234,216784430,512753664,0.5772152493092667,0.42278475069073324
Urban,LoveDa/Train/Train/Urban/images_png/1591.png,LoveDa/Train/Train/Urban/masks_png/1591.png,1591.png,1048576,306278,742298,29.208946228027344,70.79105377197266,296275512,217526728,513802240,0.5766333599479831,0.4233666400520169
Rural,LoveDa/Train/Train/Rural/images_png/898.png,LoveDa/Train/Train/Rural/masks_png/898.png,898.png,1048576,305900,742676,29.172897338867188,70.82710266113281,296581412,218269404,514850816,0.5760531066148684,0.4239468933851316
Rural,LoveDa/Train/Train/Rural/images_png/1281.png,LoveDa/Train/Train/Rural/masks_png/1281.png,1281.png,1048576,305364,743212,29.121780395507812,70.87821960449219,296886776,219012616,515899392,0.575474173072877,0.42452582692712304
Rural,LoveDa/Train/Train/Rural/images_png/170.png,LoveDa/Train/Train/Rural/masks_png/170.png,170.png,1048576,305181,743395,29.104328155517575,70.89567184448242,297191957,219756011,516947968,0.5748972341448492,0.42510276585515083
Urban,LoveDa/Train/Train/Urban/images_png/1496.png,LoveDa/Train/Train/Urban/masks_png/1496.png,1496.png,1048576,305073,743503,29.09402847290039,70.90597152709961,297497030,220499514,517996544,0.5743224225063556,0.42567757749364443
Rural,LoveDa/Train/Train/Rural/images_png/620.png,LoveDa/Train/Train/Rural/masks_png/620.png,620.png,1048576,304539,744037,29.043102264404297,70.9568977355957,297801569,221243551,519045120,0.5737489045268357,0.42625109547316425
Urban,LoveDa/Train/Train/Urban/images_png/2371.png,LoveDa/Train/Train/Urban/masks_png/2371.png,2371.png,1048576,304514,744062,29.04071807861328,70.95928192138672,298106083,221987613,520093696,0.573177651051552,0.42682234894844795
Urban,LoveDa/Train/Train/Urban/images_png/1564.png,LoveDa/Train/Train/Urban/masks_png/1564.png,1564.png,1048576,303672,744904,28.960418701171875,71.03958129882812,298409755,222732517,521142272,0.5726070807013713,0.42739291929862866
Rural,LoveDa/Train/Train/Rural/images_png/1161.png,LoveDa/Train/Train/Rural/masks_png/1161.png,1161.png,1048576,303553,745023,28.94906997680664,71.05093002319336,298713308,223477540,522190848,0.5720385739123486,0.42796142608765136
Rural,LoveDa/Train/Train/Rural/images_png/654.png,LoveDa/Train/Train/Rural/masks_png/654.png,654.png,1048576,303193,745383,28.914737701416016,71.08526229858398,299016501,224222923,523239424,0.5714716576860998,0.42852834231390025
Rural,LoveDa/Train/Train/Rural/images_png/803.png,LoveDa/Train/Train/Rural/masks_png/803.png,803.png,1048576,302975,745601,28.89394760131836,71.10605239868164,299319476,224968524,524288000,0.570906593322754,0.4290934066772461
Urban,LoveDa/Train/Train/Urban/images_png/2385.png,LoveDa/Train/Train/Urban/masks_png/2385.png,2385.png,1048576,302736,745840,28.87115478515625,71.12884521484375,299622212,225714364,525336576,0.5703433297589392,0.42965667024106086
Rural,LoveDa/Train/Train/Rural/images_png/1268.png,LoveDa/Train/Train/Rural/masks_png/1268.png,1268.png,1048576,301805,746771,28.782367706298828,71.21763229370117,299924017,226461135,526385152,0.5697805416061583,0.4302194583938416
Rural,LoveDa/Train/Train/Rural/images_png/376.png,LoveDa/Train/Train/Rural/masks_png/376.png,376.png,1048576,301048,747528,28.710174560546875,71.28982543945312,300225065,227208663,527433728,0.5692185559282246,0.4307814440717754
Rural,LoveDa/Train/Train/Rural/images_png/674.png,LoveDa/Train/Train/Rural/masks_png/674.png,674.png,1048576,300775,747801,28.684139251708984,71.31586074829102,300525840,227956464,528482304,0.5686582837785993,0.43134171622140066
Urban,LoveDa/Train/Train/Urban/images_png/2509.png,LoveDa/Train/Train/Urban/masks_png/2509.png,2509.png,1048576,299507,749069,28.563213348388672,71.43678665161133,300825347,228705533,529530880,0.5680978359562335,0.4319021640437664
Rural,LoveDa/Train/Train/Rural/images_png/796.png,LoveDa/Train/Train/Rural/masks_png/796.png,796.png,1048576,299486,749090,28.56121063232422,71.43878936767578,301124833,229454623,530579456,0.567539563763283,0.43246043623671704
Rural,LoveDa/Train/Train/Rural/images_png/840.png,LoveDa/Train/Train/Rural/masks_png/840.png,840.png,1048576,299272,749304,28.540802001953125,71.45919799804688,301424105,230203927,531628032,0.5669830912904156,0.43301690870958437
Urban,LoveDa/Train/Train/Urban/images_png/1925.png,LoveDa/Train/Train/Urban/masks_png/1925.png,1925.png,1048576,299088,749488,28.52325439453125,71.47674560546875,301723193,230953415,532676608,0.5664284642287126,0.4335715357712873
Rural,LoveDa/Train/Train/Rural/images_png/1073.png,LoveDa/Train/Train/Rural/masks_png/1073.png,1073.png,1048576,298667,749909,28.483104705810547,71.51689529418945,302021860,231703324,533725184,0.565875227652739,0.43412477234726105
Urban,LoveDa/Train/Train/Urban/images_png/1399.png,LoveDa/Train/Train/Urban/masks_png/1399.png,1399.png,1048576,298666,749910,28.483009338378903,71.5169906616211,302320526,232453234,534773760,0.5653241587620156,0.4346758412379845
Rural,LoveDa/Train/Train/Rural/images_png/878.png,LoveDa/Train/Train/Rural/masks_png/878.png,878.png,1048576,298545,750031,28.47146987915039,71.52853012084961,302619071,233203265,535822336,0.5647750208755762,0.4352249791244238
Rural,LoveDa/Train/Train/Rural/images_png/299.png,LoveDa/Train/Train/Rural/masks_png/299.png,299.png,1048576,298412,750164,28.458786010742188,71.54121398925781,302917483,233953429,536870912,0.5642277803272009,0.4357722196727991
Rural,LoveDa/Train/Train/Rural/images_png/938.png,LoveDa/Train/Train/Rural/masks_png/938.png,938.png,1048576,298135,750441,28.432369232177734,71.56763076782227,303215618,234703870,537919488,0.5636821583232917,0.43631784167670834
Urban,LoveDa/Train/Train/Urban/images_png/1529.png,LoveDa/Train/Train/Urban/masks_png/1529.png,1529.png,1048576,297586,750990,28.38001251220703,71.61998748779297,303513204,235454860,538968064,0.5631376407489702,0.4368623592510298
Urban,LoveDa/Train/Train/Urban/images_png/1699.png,LoveDa/Train/Train/Urban/masks_png/1699.png,1699.png,1048576,295724,752852,28.202438354492188,71.79756164550781,303808928,236207712,540016640,0.5625917897641081,0.437408210235892
Urban,LoveDa/Train/Train/Urban/images_png/1647.png,LoveDa/Train/Train/Urban/masks_png/1647.png,1647.png,1048576,294227,754349,28.059673309326172,71.94032669067383,304103155,236962061,541065216,0.5620452877162962,0.4379547122837037
Urban,LoveDa/Train/Train/Urban/images_png/1533.png,LoveDa/Train/Train/Urban/masks_png/1533.png,1533.png,1048576,294087,754489,28.046321868896484,71.95367813110352,304397242,237716550,542113792,0.5615006415479649,0.4384993584520351
Rural,LoveDa/Train/Train/Rural/images_png/1207.png,LoveDa/Train/Train/Rural/masks_png/1207.png,1207.png,1048576,292735,755841,27.91738510131836,72.08261489868164,304689977,238472391,543162368,0.560955609133805,0.4390443908661949
Rural,LoveDa/Train/Train/Rural/images_png/684.png,LoveDa/Train/Train/Rural/masks_png/684.png,684.png,1048576,292059,756517,27.852916717529297,72.1470832824707,304982036,239228908,544210944,0.5604114348718426,0.43958856512815736
Urban,LoveDa/Train/Train/Urban/images_png/2335.png,LoveDa/Train/Train/Urban/masks_png/2335.png,2335.png,1048576,290864,757712,27.73895263671875,72.26104736328125,305272900,239986620,545259520,0.5598671619708722,0.44013283802912784
Rural,LoveDa/Train/Train/Rural/images_png/192.png,LoveDa/Train/Train/Rural/masks_png/192.png,192.png,1048576,290439,758137,27.698421478271484,72.30157852172852,305563339,240744757,546308096,0.5593242004599543,0.4406757995400456
Rural,LoveDa/Train/Train/Rural/images_png/437.png,LoveDa/Train/Train/Rural/masks_png/437.png,437.png,1048576,288886,759690,27.550315856933594,72.4496841430664,305852225,241504447,547356672,0.5587804819888995,0.44121951801110043
Rural,LoveDa/Train/Train/Rural/images_png/294.png,LoveDa/Train/Train/Rural/masks_png/294.png,294.png,1048576,288547,760029,27.517986297607425,72.48201370239258,306140772,242264476,548405248,0.5582382245911695,0.4417617754088305
Urban,LoveDa/Train/Train/Urban/images_png/2275.png,LoveDa/Train/Train/Urban/masks_png/2275.png,2275.png,1048576,286273,762303,27.30112075805664,72.69887924194336,306427045,243026779,549453824,0.5576938982228287,0.44230610177717133
Urban,LoveDa/Train/Train/Urban/images_png/2422.png,LoveDa/Train/Train/Urban/masks_png/2422.png,2422.png,1048576,284990,763586,27.17876434326172,72.82123565673828,306712035,243790365,550502400,0.5571493148803711,0.4428506851196289
Rural,LoveDa/Train/Train/Rural/images_png/495.png,LoveDa/Train/Train/Rural/masks_png/495.png,495.png,1048576,283012,765564,26.99012756347656,73.00987243652344,306995047,244555929,551550976,0.5566032159464441,0.4433967840535559
Rural,LoveDa/Train/Train/Rural/images_png/813.png,LoveDa/Train/Train/Rural/masks_png/813.png,813.png,1048576,281418,767158,26.838111877441406,73.1618881225586,307276465,245323087,552599552,0.5560563049461177,0.44394369505388237
Urban,LoveDa/Train/Train/Urban/images_png/2239.png,LoveDa/Train/Train/Urban/masks_png/2239.png,2239.png,1048576,281368,767208,26.833343505859375,73.16665649414062,307557833,246090295,553648128,0.5555113752683004,0.44448862473169964
Rural,LoveDa/Train/Train/Rural/images_png/817.png,LoveDa/Train/Train/Rural/masks_png/817.png,817.png,1048576,281310,767266,26.82781219482422,73.17218780517578,307839143,246857561,554696704,0.5549684012544628,0.44503159874553716
Rural,LoveDa/Train/Train/Rural/images_png/385.png,LoveDa/Train/Train/Rural/masks_png/385.png,385.png,1048576,281110,767466,26.808738708496097,73.1912612915039,308120253,247625027,555745280,0.5544271163220675,0.44557288367793246
Urban,LoveDa/Train/Train/Urban/images_png/1795.png,LoveDa/Train/Train/Urban/masks_png/1795.png,1795.png,1048576,281094,767482,26.807212829589844,73.19278717041016,308401347,248392509,556793856,0.5538878413916981,0.4461121586083019
Rural,LoveDa/Train/Train/Rural/images_png/17.png,LoveDa/Train/Train/Rural/masks_png/17.png,17.png,1048576,279563,769013,26.661205291748047,73.33879470825195,308680910,249161522,557842432,0.5533478493081,0.44665215069190006
Rural,LoveDa/Train/Train/Rural/images_png/388.png,LoveDa/Train/Train/Rural/masks_png/388.png,388.png,1048576,279471,769105,26.65243148803711,73.34756851196289,308960381,249930627,558891008,0.5528097188495114,0.44719028115048864
Rural,LoveDa/Train/Train/Rural/images_png/1036.png,LoveDa/Train/Train/Rural/masks_png/1036.png,1036.png,1048576,278896,769680,26.59759521484375,73.40240478515625,309239277,250700307,559939584,0.5522725769643033,0.4477274230356966
Rural,LoveDa/Train/Train/Rural/images_png/988.png,LoveDa/Train/Train/Rural/masks_png/988.png,988.png,1048576,277237,771339,26.439380645751953,73.56061935424805,309516514,251471646,560988160,0.5517344858044776,0.4482655141955224
Rural,LoveDa/Train/Train/Rural/images_png/1296.png,LoveDa/Train/Train/Rural/masks_png/1296.png,1296.png,1048576,277090,771486,26.42536163330078,73.57463836669922,309793604,252243132,562036736,0.5511981408987472,0.44880185910125275
Urban,LoveDa/Train/Train/Urban/images_png/1979.png,LoveDa/Train/Train/Urban/masks_png/1979.png,1979.png,1048576,275965,772611,26.31807327270508,73.68192672729492,310069569,253015743,563085312,0.5506617956321332,0.44933820436786676
Rural,LoveDa/Train/Train/Rural/images_png/577.png,LoveDa/Train/Train/Rural/masks_png/577.png,577.png,1048576,275723,772853,26.294994354248047,73.70500564575195,310345292,253788596,564133888,0.5501270152379146,0.4498729847620854
Rural,LoveDa/Train/Train/Rural/images_png/96.png,LoveDa/Train/Train/Rural/masks_png/96.png,96.png,1048576,275011,773565,26.22709274291992,73.77290725708008,310620303,254562161,565182464,0.5495929594163771,0.4504070405836229
Rural,LoveDa/Train/Train/Rural/images_png/1332.png,LoveDa/Train/Train/Rural/masks_png/1332.png,1332.png,1048576,272495,776081,25.98714828491211,74.01285171508789,310892798,255338242,566231040,0.5490564381634747,0.45094356183652523
Urban,LoveDa/Train/Train/Urban/images_png/1482.png,LoveDa/Train/Train/Urban/masks_png/1482.png,1482.png,1048576,271967,776609,25.93679428100586,74.06320571899414,311164765,256114851,567279616,0.5485209695953538,0.45147903040464615
Urban,LoveDa/Train/Train/Urban/images_png/2471.png,LoveDa/Train/Train/Urban/masks_png/2471.png,2471.png,1048576,271547,777029,25.896739959716797,74.1032600402832,311436312,256891880,568328192,0.5479867379163904,0.4520132620836096
Urban,LoveDa/Train/Train/Urban/images_png/1608.png,LoveDa/Train/Train/Urban/masks_png/1608.png,1608.png,1048576,271534,777042,25.89550018310547,74.10449981689453,311707846,257668922,569376768,0.5474544511096034,0.4525455488903966
Urban,LoveDa/Train/Train/Urban/images_png/2179.png,LoveDa/Train/Train/Urban/masks_png/2179.png,2179.png,1048576,271042,777534,25.84857940673828,74.15142059326172,311978888,258446456,570425344,0.5469232587253346,0.4530767412746654
Rural,LoveDa/Train/Train/Rural/images_png/919.png,LoveDa/Train/Train/Rural/masks_png/919.png,919.png,1048576,270631,777945,25.809383392333984,74.19061660766602,312249519,259224401,571473920,0.5463932964779915,0.4536067035220085
Rural,LoveDa/Train/Train/Rural/images_png/914.png,LoveDa/Train/Train/Rural/masks_png/914.png,914.png,1048576,268979,779597,25.651836395263672,74.34816360473633,312518498,260003998,572522496,0.5458623900081648,0.45413760999183517
Rural,LoveDa/Train/Train/Rural/images_png/1249.png,LoveDa/Train/Train/Rural/masks_png/1249.png,1249.png,1048576,265808,782768,25.34942626953125,74.65057373046875,312784306,260786766,573571072,0.5453278961739548,0.4546721038260451
Urban,LoveDa/Train/Train/Urban/images_png/1721.png,LoveDa/Train/Train/Urban/masks_png/1721.png,1721.png,1048576,264062,784514,25.18291473388672,74.81708526611328,313048368,261571280,574619648,0.5447923145154967,0.4552076854845033
Urban,LoveDa/Train/Train/Urban/images_png/2445.png,LoveDa/Train/Train/Urban/masks_png/2445.png,2445.png,1048576,262862,785714,25.06847381591797,74.93152618408203,313311230,262356994,575668224,0.5442565994401665,0.4557434005598336
Urban,LoveDa/Train/Train/Urban/images_png/2153.png,LoveDa/Train/Train/Urban/masks_png/2153.png,2153.png,1048576,261448,787128,24.933624267578125,75.06637573242188,313572678,263144122,576716800,0.5437203806096857,0.45627961939031425
Urban,LoveDa/Train/Train/Urban/images_png/2354.png,LoveDa/Train/Train/Urban/masks_png/2354.png,2354.png,1048576,261214,787362,24.91130828857422,75.08869171142578,313833892,263931484,577765376,0.5431857031183537,0.4568142968816463
Rural,LoveDa/Train/Train/Rural/images_png/951.png,LoveDa/Train/Train/Rural/masks_png/951.png,951.png,1048576,260914,787662,24.88269805908203,75.11730194091797,314094806,264719146,578813952,0.5426524445630502,0.4573475554369498
Rural,LoveDa/Train/Train/Rural/images_png/1123.png,LoveDa/Train/Train/Rural/masks_png/1123.png,1123.png,1048576,260236,788340,24.818038940429688,75.18196105957031,314355042,265507486,579862528,0.5421199453674648,0.4578800546325352
Urban,LoveDa/Train/Train/Urban/images_png/2038.png,LoveDa/Train/Train/Urban/masks_png/2038.png,2038.png,1048576,257641,790935,24.570560455322266,75.42943954467773,314612683,266298421,580911104,0.5415849014309769,0.45841509856902307
Rural,LoveDa/Train/Train/Rural/images_png/166.png,LoveDa/Train/Train/Rural/masks_png/166.png,166.png,1048576,257458,791118,24.55310821533203,75.44689178466797,314870141,267089539,581959680,0.5410514711259722,0.4589485288740278
Rural,LoveDa/Train/Train/Rural/images_png/1159.png,LoveDa/Train/Train/Rural/masks_png/1159.png,1159.png,1048576,257446,791130,24.551963806152344,75.44803619384766,315127587,267880669,583008256,0.5405199390521153,0.45948006094788474
Rural,LoveDa/Train/Train/Rural/images_png/802.png,LoveDa/Train/Train/Rural/masks_png/802.png,802.png,1048576,256487,792089,24.460506439208984,75.53949356079102,315384074,268672758,584056832,0.539988673567986,0.4600113264320141
Urban,LoveDa/Train/Train/Urban/images_png/2250.png,LoveDa/Train/Train/Urban/masks_png/2250.png,2250.png,1048576,255914,792662,24.405860900878903,75.5941390991211,315639988,269465420,585105408,0.5394583329504963,0.46054166704950367
Rural,LoveDa/Train/Train/Rural/images_png/679.png,LoveDa/Train/Train/Rural/masks_png/679.png,679.png,1048576,255884,792692,24.402999877929688,75.59700012207031,315895872,270258112,586153984,0.5389298386138752,0.4610701613861248
Rural,LoveDa/Train/Train/Rural/images_png/1352.png,LoveDa/Train/Train/Rural/masks_png/1352.png,1352.png,1048576,255882,792694,24.402809143066406,75.5971908569336,316151754,271050806,587202560,0.538403228351048,0.46159677164895196
Rural,LoveDa/Train/Train/Rural/images_png/234.png,LoveDa/Train/Train/Rural/masks_png/234.png,234.png,1048576,255867,792709,24.401378631591797,75.5986213684082,316407621,271843515,588251136,0.5378784699873491,0.46212153001265094
Urban,LoveDa/Train/Train/Urban/images_png/2276.png,LoveDa/Train/Train/Urban/masks_png/2276.png,2276.png,1048576,255472,793104,24.36370849609375,75.63629150390625,316663093,272636619,589299712,0.537354908804028,0.4626450911959719
Urban,LoveDa/Train/Train/Urban/images_png/2180.png,LoveDa/Train/Train/Urban/masks_png/2180.png,2180.png,1048576,255210,793366,24.338722229003903,75.6612777709961,316918303,273429985,590348288,0.536832763712529,0.46316723628747103
Rural,LoveDa/Train/Train/Rural/images_png/1239.png,LoveDa/Train/Train/Rural/masks_png/1239.png,1239.png,1048576,254773,793803,24.297046661376953,75.70295333862305,317173076,274223788,591396864,0.5363117312708645,0.4636882687291355
Urban,LoveDa/Train/Train/Urban/images_png/2105.png,LoveDa/Train/Train/Urban/masks_png/2105.png,2105.png,1048576,254027,794549,24.225902557373047,75.77409744262695,317427103,275018337,592445440,0.5357912840041439,0.4642087159958561
Rural,LoveDa/Train/Train/Rural/images_png/968.png,LoveDa/Train/Train/Rural/masks_png/968.png,968.png,1048576,253643,794933,24.189281463623047,75.81071853637695,317680746,275813270,593494016,0.5352720287579108,0.46472797124208914
Urban,LoveDa/Train/Train/Urban/images_png/2025.png,LoveDa/Train/Train/Urban/masks_png/2025.png,2025.png,1048576,253276,795300,24.154281616210938,75.84571838378906,317934022,276608570,594542592,0.5347539878185884,0.46524601218141154
Rural,LoveDa/Train/Train/Rural/images_png/616.png,LoveDa/Train/Train/Rural/masks_png/616.png,616.png,1048576,253269,795307,24.153614044189453,75.84638595581055,318187291,277403877,595591168,0.534237759214052,0.46576224078594797
Urban,LoveDa/Train/Train/Urban/images_png/1858.png,LoveDa/Train/Train/Urban/masks_png/1858.png,1858.png,1048576,252803,795773,24.10917282104492,75.89082717895508,318440094,278199650,596639744,0.533722564080478,0.466277435919522
Rural,LoveDa/Train/Train/Rural/images_png/614.png,LoveDa/Train/Train/Rural/masks_png/614.png,614.png,1048576,252402,796174,24.07093048095703,75.92906951904297,318692496,278995824,597688320,0.53320850573088,0.4667914942691201
Rural,LoveDa/Train/Train/Rural/images_png/102.png,LoveDa/Train/Train/Rural/masks_png/102.png,102.png,1048576,251735,796841,24.007320404052734,75.99267959594727,318944231,279792665,598736896,0.5326951339240668,0.4673048660759333
Urban,LoveDa/Train/Train/Urban/images_png/1796.png,LoveDa/Train/Train/Urban/masks_png/1796.png,1796.png,1048576,251726,796850,24.00646209716797,75.99353790283203,319195957,280589515,599785472,0.5321835421182058,0.4678164578817941
Rural,LoveDa/Train/Train/Rural/images_png/273.png,LoveDa/Train/Train/Rural/masks_png/273.png,273.png,1048576,251713,796863,24.00522232055664,75.99477767944336,319447670,281386378,600834048,0.5316737143365085,0.46832628566349155
Rural,LoveDa/Train/Train/Rural/images_png/1254.png,LoveDa/Train/Train/Rural/masks_png/1254.png,1254.png,1048576,251700,796876,24.003982543945312,75.99601745605469,319699370,282183254,601882624,0.5311656413593359,0.46883435864066414
Urban,LoveDa/Train/Train/Urban/images_png/1778.png,LoveDa/Train/Train/Urban/masks_png/1778.png,1778.png,1048576,251577,796999,23.992252349853516,76.00774765014648,319950947,282980253,602931200,0.5306591315891431,0.4693408684108568
Rural,LoveDa/Train/Train/Rural/images_png/760.png,LoveDa/Train/Train/Rural/masks_png/760.png,760.png,1048576,251423,797153,23.97756576538086,76.02243423461914,320202370,283777406,603979776,0.5301541255580055,0.46984587444199455
Urban,LoveDa/Train/Train/Urban/images_png/2150.png,LoveDa/Train/Train/Urban/masks_png/2150.png,2150.png,1048576,249961,798615,23.838138580322266,76.16186141967773,320452331,284576021,605028352,0.5296484535653628,0.47035154643463717
Urban,LoveDa/Train/Train/Urban/images_png/2511.png,LoveDa/Train/Train/Urban/masks_png/2511.png,2511.png,1048576,249932,798644,23.835372924804688,76.16462707519531,320702263,285374665,606076928,0.5291444834540872,0.4708555165459128
Rural,LoveDa/Train/Train/Rural/images_png/764.png,LoveDa/Train/Train/Rural/masks_png/764.png,764.png,1048576,249795,798781,23.82230758666992,76.17769241333008,320952058,286173446,607125504,0.5286420285187031,0.4713579714812969
Rural,LoveDa/Train/Train/Rural/images_png/138.png,LoveDa/Train/Train/Rural/masks_png/138.png,138.png,1048576,249473,799103,23.79159927368164,76.20840072631836,321201531,286972549,608174080,0.5281407767328723,0.4718592232671277
Urban,LoveDa/Train/Train/Urban/images_png/2168.png,LoveDa/Train/Train/Urban/masks_png/2168.png,2168.png,1048576,248381,800195,23.68745803833008,76.31254196166992,321449912,287772744,609222656,0.527639457978398,0.47236054202160205
Rural,LoveDa/Train/Train/Rural/images_png/137.png,LoveDa/Train/Train/Rural/masks_png/137.png,137.png,1048576,247887,800689,23.64034652709961,76.35965347290039,321697799,288573433,610271232,0.5271390524926464,0.4728609475073536
Rural,LoveDa/Train/Train/Rural/images_png/1089.png,LoveDa/Train/Train/Rural/masks_png/1089.png,1089.png,1048576,247509,801067,23.604297637939453,76.39570236206055,321945308,289374500,611319808,0.5266397453295019,0.4733602546704981
Urban,LoveDa/Train/Train/Urban/images_png/2156.png,LoveDa/Train/Train/Urban/masks_png/2156.png,2156.png,1048576,247370,801206,23.591041564941406,76.4089584350586,322192678,290175706,612368384,0.5261419211348443,0.4738580788651558
Rural,LoveDa/Train/Train/Rural/images_png/1098.png,LoveDa/Train/Train/Rural/masks_png/1098.png,1098.png,1048576,242893,805683,23.164081573486328,76.83591842651367,322435571,290981389,613416960,0.5256385004418528,0.4743614995581472
Urban,LoveDa/Train/Train/Urban/images_png/2002.png,LoveDa/Train/Train/Urban/masks_png/2002.png,2002.png,1048576,242191,806385,23.09713363647461,76.90286636352539,322677762,291787774,614465536,0.5251356554519602,0.4748643445480399
Rural,LoveDa/Train/Train/Rural/images_png/596.png,LoveDa/Train/Train/Rural/masks_png/596.png,596.png,1048576,242140,806436,23.092269897460938,76.90773010253906,322919902,292594210,615514112,0.5246344408753377,0.4753655591246623
Rural,LoveDa/Train/Train/Rural/images_png/16.png,LoveDa/Train/Train/Rural/masks_png/16.png,16.png,1048576,241921,806655,23.07138442993164,76.92861557006836,323161823,293400865,616562688,0.5241345759151744,0.4758654240848256
Urban,LoveDa/Train/Train/Urban/images_png/2049.png,LoveDa/Train/Train/Urban/masks_png/2049.png,2049.png,1048576,241862,806714,23.065757751464844,76.93424224853516,323403685,294207579,617611264,0.5236363127599952,0.4763636872400047
Urban,LoveDa/Train/Train/Urban/images_png/1517.png,LoveDa/Train/Train/Urban/masks_png/1517.png,1517.png,1048576,239909,808667,22.879505157470703,77.1204948425293,323643594,295016246,618659840,0.5231365818088337,0.47686341819116623
Urban,LoveDa/Train/Train/Urban/images_png/1687.png,LoveDa/Train/Train/Urban/masks_png/1687.png,1687.png,1048576,239435,809141,22.834300994873047,77.16569900512695,323883029,295825387,619708416,0.5226377771187152,0.4773622228812849
Rural,LoveDa/Train/Train/Rural/images_png/881.png,LoveDa/Train/Train/Rural/masks_png/881.png,881.png,1048576,238852,809724,22.77870178222656,77.22129821777344,324121881,296635111,620756992,0.5221397184036873,0.47786028159631266
Rural,LoveDa/Train/Train/Rural/images_png/1088.png,LoveDa/Train/Train/Rural/masks_png/1088.png,1088.png,1048576,238673,809903,22.76163101196289,77.23836898803711,324360554,297445014,621805568,0.5216430516106282,0.47835694838937176
Rural,LoveDa/Train/Train/Rural/images_png/339.png,LoveDa/Train/Train/Rural/masks_png/339.png,339.png,1048576,237983,810593,22.69582748413086,77.30417251586914,324598537,298255607,622854144,0.5211469492928348,0.4788530507071652
Rural,LoveDa/Train/Train/Rural/images_png/1277.png,LoveDa/Train/Train/Rural/masks_png/1277.png,1277.png,1048576,237752,810824,22.673797607421875,77.32620239257812,324836289,299066431,623902720,0.5206521442958287,0.4793478557041713
Rural,LoveDa/Train/Train/Rural/images_png/628.png,LoveDa/Train/Train/Rural/masks_png/628.png,628.png,1048576,236630,811946,22.566795349121097,77.4332046508789,325072919,299878377,624951296,0.5201572043783713,0.47984279562162874
Rural,LoveDa/Train/Train/Rural/images_png/26.png,LoveDa/Train/Train/Rural/masks_png/26.png,26.png,1048576,236006,812570,22.507286071777344,77.49271392822266,325308925,300690947,625999872,0.519662925745774,0.48033707425422606
Urban,LoveDa/Train/Train/Urban/images_png/1986.png,LoveDa/Train/Train/Urban/masks_png/1986.png,1986.png,1048576,234849,813727,22.39694595336914,77.60305404663086,325543774,301504674,627048448,0.5191684550664896,0.4808315449335105
Urban,LoveDa/Train/Train/Urban/images_png/2425.png,LoveDa/Train/Train/Urban/masks_png/2425.png,2425.png,1048576,234681,813895,22.380924224853516,77.61907577514648,325778455,302318569,628097024,0.5186753678998486,0.4813246321001515
Urban,LoveDa/Train/Train/Urban/images_png/1881.png,LoveDa/Train/Train/Urban/masks_png/1881.png,1881.png,1048576,234677,813899,22.380542755126953,77.61945724487305,326013132,303132468,629145600,0.5181839179992676,0.48181608200073245
Rural,LoveDa/Train/Train/Rural/images_png/358.png,LoveDa/Train/Train/Rural/masks_png/358.png,358.png,1048576,233328,815248,22.25189208984375,77.74810791015625,326246460,303947716,630194176,0.5176919629292163,0.48230803707078373
Rural,LoveDa/Train/Train/Rural/images_png/485.png,LoveDa/Train/Train/Rural/masks_png/485.png,485.png,1048576,232991,815585,22.21975326538086,77.78024673461914,326479451,304763301,631242752,0.5172011083938751,0.48279889160612494
Urban,LoveDa/Train/Train/Urban/images_png/2397.png,LoveDa/Train/Train/Urban/masks_png/2397.png,2397.png,1048576,232284,816292,22.152328491210938,77.84767150878906,326711735,305579593,632291328,0.5167107637446515,0.4832892362553484
Urban,LoveDa/Train/Train/Urban/images_png/1526.png,LoveDa/Train/Train/Urban/masks_png/1526.png,1526.png,1048576,232046,816530,22.12963104248047,77.87036895751953,326943781,306396123,633339904,0.5162216669676319,0.48377833303236806
Rural,LoveDa/Train/Train/Rural/images_png/172.png,LoveDa/Train/Train/Rural/masks_png/172.png,172.png,1048576,231449,817127,22.072696685791016,77.92730331420898,327175230,307213250,634388480,0.515733245975715,0.48426675402428493
Urban,LoveDa/Train/Train/Urban/images_png/2513.png,LoveDa/Train/Train/Urban/masks_png/2513.png,2513.png,1048576,231336,817240,22.061920166015625,77.93807983398438,327406566,308030490,635437056,0.5152462591039072,0.4847537408960928
