scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage,cumulative_forest_pixels,cumulative_background_pixels,cumulative_total_pixels,cumm_forest_percent,cumm_background_percent
Rural,LoveDa/Train/Train/Rural/images_png/882.png,LoveDa/Train/Train/Rural/masks_png/882.png,882.png,1048576,782578,265998,74.63245391845703,25.36754608154297,115689816,13285032,128974848,0.8969951722680068,0.10300482773199314
Rural,LoveDa/Train/Train/Rural/images_png/592.png,LoveDa/Train/Train/Rural/masks_png/592.png,592.png,1048576,780738,267838,74.45697784423828,25.54302215576172,116470554,13552870,130023424,0.895765935221026,0.10423406477897398
Rural,LoveDa/Train/Train/Rural/images_png/274.png,LoveDa/Train/Train/Rural/masks_png/274.png,274.png,1048576,780072,268504,74.39346313476562,25.606536865234375,117250626,13821374,131072000,0.8945512847900391,0.10544871520996094
Rural,LoveDa/Train/Train/Rural/images_png/362.png,LoveDa/Train/Train/Rural/masks_png/362.png,362.png,1048576,779799,268777,74.36742782592773,25.632572174072266,118030425,14090151,132120576,0.8933538482302711,0.10664615176972889
Rural,LoveDa/Train/Train/Rural/images_png/1291.png,LoveDa/Train/Train/Rural/masks_png/1291.png,1291.png,1048576,777916,270660,74.18785095214844,25.81214904785156,118808341,14360811,133169152,0.8921611290278397,0.10783887097216029
Rural,LoveDa/Train/Train/Rural/images_png/1066.png,LoveDa/Train/Train/Rural/masks_png/1066.png,1066.png,1048576,774003,274573,73.81467819213867,26.185321807861328,119582344,14635384,134217728,0.8909578919410706,0.10904210805892944
Rural,LoveDa/Train/Train/Rural/images_png/608.png,LoveDa/Train/Train/Rural/masks_png/608.png,608.png,1048576,773895,274681,73.80437850952148,26.195621490478516,120356239,14910065,135266304,0.8897725112678468,0.11022748873215313
Rural,LoveDa/Train/Train/Rural/images_png/243.png,LoveDa/Train/Train/Rural/masks_png/243.png,243.png,1048576,773308,275268,73.74839782714844,26.25160217285156,121129547,15185333,136314880,0.8886010610140287,0.11139893898597131
Rural,LoveDa/Train/Train/Rural/images_png/372.png,LoveDa/Train/Train/Rural/masks_png/372.png,372.png,1048576,772689,275887,73.68936538696289,26.31063461303711,121902236,15461220,137363456,0.8874429892037661,0.1125570107962339
Urban,LoveDa/Train/Train/Urban/images_png/1856.png,LoveDa/Train/Train/Urban/masks_png/1856.png,1856.png,1048576,760644,287932,72.54066467285156,27.45933532714844,122662880,15749152,138412032,0.8862154411547112,0.11378455884528882
Rural,LoveDa/Train/Train/Rural/images_png/444.png,LoveDa/Train/Train/Rural/masks_png/444.png,444.png,1048576,755416,293160,72.04208374023438,27.957916259765625,123418296,16042312,139460608,0.8849688651866483,0.11503113481335174
Rural,LoveDa/Train/Train/Rural/images_png/526.png,LoveDa/Train/Train/Rural/masks_png/526.png,526.png,1048576,754133,294443,71.91972732543945,28.080272674560547,124172429,16336755,140509184,0.8837317637543181,0.11626823624568199
Rural,LoveDa/Train/Train/Rural/images_png/1339.png,LoveDa/Train/Train/Rural/masks_png/1339.png,1339.png,1048576,749181,299395,71.44746780395508,28.55253219604492,124921610,16636150,141557760,0.8824780075638382,0.11752199243616175
Rural,LoveDa/Train/Train/Rural/images_png/1129.png,LoveDa/Train/Train/Rural/masks_png/1129.png,1129.png,1048576,747434,301142,71.2808609008789,28.719139099121097,125669044,16937292,142606336,0.8812304384568158,0.11876956154318417
Rural,LoveDa/Train/Train/Rural/images_png/445.png,LoveDa/Train/Train/Rural/masks_png/445.png,445.png,1048576,745898,302678,71.1343765258789,28.865623474121097,126414942,17239970,143654912,0.8799903897473412,0.12000961025265881
Rural,LoveDa/Train/Train/Rural/images_png/969.png,LoveDa/Train/Train/Rural/masks_png/969.png,969.png,1048576,745433,303143,71.09003067016602,28.909969329833984,127160375,17543113,144703488,0.8787650992904884,0.12123490070951158
Rural,LoveDa/Train/Train/Rural/images_png/578.png,LoveDa/Train/Train/Rural/masks_png/578.png,578.png,1048576,745126,303450,71.06075286865234,28.939247131347656,127905501,17846563,145752064,0.8775553325954959,0.12244466740450413
Rural,LoveDa/Train/Train/Rural/images_png/139.png,LoveDa/Train/Train/Rural/masks_png/139.png,139.png,1048576,744197,304379,70.9721565246582,29.027843475341797,128649698,18150942,146800640,0.876356519971575,0.12364348002842494
Rural,LoveDa/Train/Train/Rural/images_png/637.png,LoveDa/Train/Train/Rural/masks_png/637.png,637.png,1048576,737998,310578,70.38097381591797,29.61902618408203,129387696,18461520,147849216,0.8751327839303524,0.12486721606964761
Rural,LoveDa/Train/Train/Rural/images_png/1300.png,LoveDa/Train/Train/Rural/masks_png/1300.png,1300.png,1048576,737929,310647,70.37439346313477,29.62560653686523,130125625,18772167,148897792,0.8739258202028947,0.1260741797971054
Urban,LoveDa/Train/Train/Urban/images_png/2403.png,LoveDa/Train/Train/Urban/masks_png/2403.png,2403.png,1048576,735586,312990,70.15094757080078,29.84905242919922,130861211,19085157,149946368,0.8727201115001332,0.12727988849986682
Rural,LoveDa/Train/Train/Rural/images_png/1150.png,LoveDa/Train/Train/Rural/masks_png/1150.png,1150.png,1048576,734181,314395,70.0169563293457,29.983043670654297,131595392,19399552,150994944,0.8715218438042535,0.12847815619574654
Rural,LoveDa/Train/Train/Rural/images_png/961.png,LoveDa/Train/Train/Rural/masks_png/961.png,961.png,1048576,733528,315048,69.95468139648438,30.045318603515625,132328920,19714600,152043520,0.8703358091157058,0.12966419088429418
Rural,LoveDa/Train/Train/Rural/images_png/78.png,LoveDa/Train/Train/Rural/masks_png/78.png,78.png,1048576,733356,315220,69.93827819824219,30.061721801757812,133062276,20029820,153092096,0.8691648979709573,0.1308351020290427
Rural,LoveDa/Train/Train/Rural/images_png/1252.png,LoveDa/Train/Train/Rural/masks_png/1252.png,1252.png,1048576,733113,315463,69.91510391235352,30.084896087646484,133795389,20345283,154140672,0.8680083411080497,0.13199165889195033
Rural,LoveDa/Train/Train/Rural/images_png/188.png,LoveDa/Train/Train/Rural/masks_png/188.png,188.png,1048576,732114,316462,69.81983184814453,30.18016815185547,134527503,20661745,155189248,0.8668609760903023,0.13313902390969767
Rural,LoveDa/Train/Train/Rural/images_png/1079.png,LoveDa/Train/Train/Rural/masks_png/1079.png,1079.png,1048576,730969,317607,69.71063613891602,30.289363861083984,135258472,20979352,156237824,0.8657216833741873,0.13427831662581272
Rural,LoveDa/Train/Train/Rural/images_png/1250.png,LoveDa/Train/Train/Rural/masks_png/1250.png,1250.png,1048576,730487,318089,69.66466903686523,30.33533096313477,135988959,21297441,157286400,0.8645945167541504,0.1354054832458496
Rural,LoveDa/Train/Train/Rural/images_png/832.png,LoveDa/Train/Train/Rural/masks_png/832.png,832.png,1048576,725152,323424,69.1558837890625,30.8441162109375,136714111,21620865,158334976,0.8634485851060476,0.13655141489395242
Rural,LoveDa/Train/Train/Rural/images_png/19.png,LoveDa/Train/Train/Rural/masks_png/19.png,19.png,1048576,723584,324992,69.00634765625,30.99365234375,137437695,21945857,159383552,0.8623078936024716,0.1376921063975284
Rural,LoveDa/Train/Train/Rural/images_png/399.png,LoveDa/Train/Train/Rural/masks_png/399.png,399.png,1048576,722343,326233,68.88799667358398,31.112003326416016,138160038,22272090,160432128,0.8611743777405982,0.13882562225940182
Rural,LoveDa/Train/Train/Rural/images_png/42.png,LoveDa/Train/Train/Rural/masks_png/42.png,42.png,1048576,719516,329060,68.61839294433594,31.381607055664062,138879554,22601150,161480704,0.8600380761282784,0.13996192387172154
Urban,LoveDa/Train/Train/Urban/images_png/2286.png,LoveDa/Train/Train/Urban/masks_png/2286.png,2286.png,1048576,719106,329470,68.57929229736328,31.42070770263672,139598660,22930620,162529280,0.8589139138498614,0.1410860861501386
Rural,LoveDa/Train/Train/Rural/images_png/1261.png,LoveDa/Train/Train/Rural/masks_png/1261.png,1261.png,1048576,718317,330259,68.50404739379883,31.495952606201172,140316977,23260879,163577856,0.857799340517093,0.14220065948290703
Urban,LoveDa/Train/Train/Urban/images_png/2113.png,LoveDa/Train/Train/Urban/masks_png/2113.png,2113.png,1048576,718085,330491,68.4819221496582,31.518077850341797,141035062,23591370,164626432,0.8566975563195101,0.1433024436804899
Rural,LoveDa/Train/Train/Rural/images_png/659.png,LoveDa/Train/Train/Rural/masks_png/659.png,659.png,1048576,716138,332438,68.2962417602539,31.703758239746097,141751200,23923808,165675008,0.8555979668339596,0.14440203316604036
Rural,LoveDa/Train/Train/Rural/images_png/838.png,LoveDa/Train/Train/Rural/masks_png/838.png,838.png,1048576,708631,339945,67.58031845092773,32.419681549072266,142459831,24263753,166723584,0.8544671820394648,0.14553281796053522
Rural,LoveDa/Train/Train/Rural/images_png/913.png,LoveDa/Train/Train/Rural/masks_png/913.png,913.png,1048576,707203,341373,67.44413375854492,32.55586624145508,143167034,24605126,167772160,0.8533420205116272,0.1466579794883728
Rural,LoveDa/Train/Train/Rural/images_png/700.png,LoveDa/Train/Train/Rural/masks_png/700.png,700.png,1048576,703509,345067,67.09184646606445,32.90815353393555,143870543,24950193,168820736,0.8522089549473354,0.14779104505266463
Rural,LoveDa/Train/Train/Rural/images_png/119.png,LoveDa/Train/Train/Rural/masks_png/119.png,119.png,1048576,699911,348665,66.74871444702148,33.251285552978516,144570454,25298858,169869312,0.8510686968579705,0.14893130314202957
Rural,LoveDa/Train/Train/Rural/images_png/686.png,LoveDa/Train/Train/Rural/masks_png/686.png,686.png,1048576,698441,350135,66.60852432250977,33.391475677490234,145268895,25648993,170917888,0.8499338290442718,0.15006617095572816
Rural,LoveDa/Train/Train/Rural/images_png/1074.png,LoveDa/Train/Train/Rural/masks_png/1074.png,1074.png,1048576,696716,351860,66.44401550292969,33.55598449707031,145965611,26000853,171966464,0.8488027700563756,0.15119722994362436
Rural,LoveDa/Train/Train/Rural/images_png/271.png,LoveDa/Train/Train/Rural/masks_png/271.png,271.png,1048576,692287,356289,66.02163314819336,33.97836685180664,146657898,26357142,173015040,0.8476598219438033,0.15234017805619673
Rural,LoveDa/Train/Train/Rural/images_png/97.png,LoveDa/Train/Train/Rural/masks_png/97.png,97.png,1048576,690973,357603,65.89632034301758,34.10367965698242,147348871,26714745,174063616,0.8465230953262513,0.1534769046737487
Rural,LoveDa/Train/Train/Rural/images_png/1276.png,LoveDa/Train/Train/Rural/masks_png/1276.png,1276.png,1048576,690629,357947,65.8635139465332,34.1364860534668,148039500,27072692,175112192,0.8453980177462458,0.1546019822537542
Rural,LoveDa/Train/Train/Rural/images_png/408.png,LoveDa/Train/Train/Rural/masks_png/408.png,408.png,1048576,689745,358831,65.77920913696289,34.22079086303711,148729245,27431523,176160768,0.8442813158035278,0.15571868419647217
Rural,LoveDa/Train/Train/Rural/images_png/503.png,LoveDa/Train/Train/Rural/masks_png/503.png,503.png,1048576,688899,359677,65.69852828979492,34.30147171020508,149418144,27791200,177209344,0.8431730552537907,0.1568269447462093
Urban,LoveDa/Train/Train/Urban/images_png/2273.png,LoveDa/Train/Train/Urban/masks_png/2273.png,2273.png,1048576,687105,361471,65.52743911743164,34.47256088256836,150105249,28152671,178257920,0.8420677689944996,0.15793223100550036
Rural,LoveDa/Train/Train/Rural/images_png/130.png,LoveDa/Train/Train/Rural/masks_png/130.png,130.png,1048576,684078,364498,65.23876190185547,34.76123809814453,150789327,28517169,179306496,0.8409585283513654,0.15904147164863452
Rural,LoveDa/Train/Train/Rural/images_png/636.png,LoveDa/Train/Train/Rural/masks_png/636.png,636.png,1048576,683239,365337,65.15874862670898,34.841251373291016,151472566,28882506,180355072,0.839857533920643,0.16014246607935706
Urban,LoveDa/Train/Train/Urban/images_png/2001.png,LoveDa/Train/Train/Urban/masks_png/2001.png,2001.png,1048576,682167,366409,65.05651473999023,34.943485260009766,152154733,29248915,181403648,0.8387633582760143,0.1612366417239856
Urban,LoveDa/Train/Train/Urban/images_png/2067.png,LoveDa/Train/Train/Urban/masks_png/2067.png,2067.png,1048576,680902,367674,64.93587493896484,35.064125061035156,152835635,29616589,182452224,0.8376748260410353,0.16232517395896473
Rural,LoveDa/Train/Train/Rural/images_png/237.png,LoveDa/Train/Train/Rural/masks_png/237.png,237.png,1048576,678596,369980,64.71595764160156,35.28404235839844,153514231,29986569,183500800,0.8365861674717494,0.16341383252825056
Rural,LoveDa/Train/Train/Rural/images_png/401.png,LoveDa/Train/Train/Rural/masks_png/401.png,401.png,1048576,678500,370076,64.70680236816406,35.29319763183594,154192731,30356645,184549376,0.8355093598365784,0.16449064016342163
Rural,LoveDa/Train/Train/Rural/images_png/685.png,LoveDa/Train/Train/Rural/masks_png/685.png,685.png,1048576,678191,370385,64.67733383178711,35.32266616821289,154870922,30727030,185597952,0.834443054630258,0.165556945369742
Rural,LoveDa/Train/Train/Rural/images_png/872.png,LoveDa/Train/Train/Rural/masks_png/872.png,872.png,1048576,676266,372310,64.4937515258789,35.506248474121094,155547188,31099340,186646528,0.8333784167686206,0.1666215832313795
Rural,LoveDa/Train/Train/Rural/images_png/986.png,LoveDa/Train/Train/Rural/masks_png/986.png,986.png,1048576,669979,378597,63.8941764831543,36.1058235168457,156217167,31477937,187695104,0.8322921784896424,0.16770782151035757
Rural,LoveDa/Train/Train/Rural/images_png/55.png,LoveDa/Train/Train/Rural/masks_png/55.png,55.png,1048576,666929,381647,63.60330581665039,36.39669418334961,156884096,31859584,188743680,0.8312018500434027,0.16879814995659723
Rural,LoveDa/Train/Train/Rural/images_png/1224.png,LoveDa/Train/Train/Rural/masks_png/1224.png,1224.png,1048576,666311,382265,63.54436874389648,36.45563125610352,157550407,32241849,189792256,0.8301203132334335,0.16987968676656648
Urban,LoveDa/Train/Train/Urban/images_png/2085.png,LoveDa/Train/Train/Urban/masks_png/2085.png,2085.png,1048576,664510,384066,63.37261199951172,36.62738800048828,158214917,32625915,190840832,0.8290412242595966,0.17095877574040338
Rural,LoveDa/Train/Train/Rural/images_png/1357.png,LoveDa/Train/Train/Rural/masks_png/1357.png,1357.png,1048576,664322,384254,63.35468292236328,36.64531707763672,158879239,33010169,191889408,0.8279729488768864,0.1720270511231136
Rural,LoveDa/Train/Train/Rural/images_png/57.png,LoveDa/Train/Train/Rural/masks_png/57.png,57.png,1048576,663287,385289,63.255977630615234,36.744022369384766,159542526,33395458,192937984,0.826910920765089,0.17308907923491104
Urban,LoveDa/Train/Train/Urban/images_png/2502.png,LoveDa/Train/Train/Urban/masks_png/2502.png,2502.png,1048576,658602,389974,62.809181213378906,37.190818786621094,160201128,33785432,193986560,0.8258362228805954,0.17416377711940456
Rural,LoveDa/Train/Train/Rural/images_png/281.png,LoveDa/Train/Train/Rural/masks_png/281.png,281.png,1048576,656376,392200,62.596893310546875,37.403106689453125,160857504,34177632,195035136,0.8247616675592238,0.17523833244077622
Rural,LoveDa/Train/Train/Rural/images_png/811.png,LoveDa/Train/Train/Rural/masks_png/811.png,811.png,1048576,652858,395718,62.26139068603515,37.73860931396485,161510362,34573350,196083712,0.8236806634913154,0.17631933650868462
Urban,LoveDa/Train/Train/Urban/images_png/2307.png,LoveDa/Train/Train/Urban/masks_png/2307.png,2307.png,1048576,647628,400948,61.76261901855469,38.23738098144531,162157990,34974298,197132288,0.8225846290588379,0.1774153709411621
Rural,LoveDa/Train/Train/Rural/images_png/1165.png,LoveDa/Train/Train/Rural/masks_png/1165.png,1165.png,1048576,646960,401616,61.69891357421875,38.30108642578125,162804950,35375914,198180864,0.8214968222158926,0.17850317778410735
Rural,LoveDa/Train/Train/Rural/images_png/334.png,LoveDa/Train/Train/Rural/masks_png/334.png,334.png,1048576,645131,403445,61.52448654174805,38.47551345825195,163450081,35779359,199229440,0.8204112856011642,0.17958871439883584
Rural,LoveDa/Train/Train/Rural/images_png/801.png,LoveDa/Train/Train/Rural/masks_png/801.png,801.png,1048576,641946,406630,61.220741271972656,38.779258728027344,164092027,36185989,200278016,0.8193212129682771,0.18067878703172294
Rural,LoveDa/Train/Train/Rural/images_png/1316.png,LoveDa/Train/Train/Rural/masks_png/1316.png,1316.png,1048576,636785,411791,60.72854995727539,39.27145004272461,164728812,36597780,201326592,0.818216860294342,0.18178313970565796
Rural,LoveDa/Train/Train/Rural/images_png/615.png,LoveDa/Train/Train/Rural/masks_png/615.png,615.png,1048576,631413,417163,60.21623611450195,39.78376388549805,165360225,37014943,202375168,0.8170974069308741,0.18290259306912596
Rural,LoveDa/Train/Train/Rural/images_png/455.png,LoveDa/Train/Train/Rural/masks_png/455.png,455.png,1048576,631167,417409,60.19277572631836,39.80722427368164,165991392,37432352,203423744,0.8159882850253705,0.1840117149746295
Rural,LoveDa/Train/Train/Rural/images_png/905.png,LoveDa/Train/Train/Rural/masks_png/905.png,905.png,1048576,630581,417995,60.13689041137695,39.86310958862305,166621973,37850347,204472320,0.8148876728155674,0.1851123271844326
Rural,LoveDa/Train/Train/Rural/images_png/1170.png,LoveDa/Train/Train/Rural/masks_png/1170.png,1170.png,1048576,630314,418262,60.111427307128906,39.888572692871094,167252287,38268609,205520896,0.8137969922046272,0.1862030077953728
Rural,LoveDa/Train/Train/Rural/images_png/800.png,LoveDa/Train/Train/Rural/masks_png/800.png,800.png,1048576,628313,420263,59.920597076416016,40.079402923583984,167880600,38688872,206569472,0.8127076976795486,0.1872923023204513
Rural,LoveDa/Train/Train/Rural/images_png/1169.png,LoveDa/Train/Train/Rural/masks_png/1169.png,1169.png,1048576,626334,422242,59.73186492919922,40.26813507080078,168506934,39111114,207618048,0.8116198742028439,0.18838012579715613
Rural,LoveDa/Train/Train/Rural/images_png/551.png,LoveDa/Train/Train/Rural/masks_png/551.png,551.png,1048576,625977,422599,59.69781875610352,40.30218124389648,169132911,39533713,208666624,0.8105412727624328,0.18945872723756724
Rural,LoveDa/Train/Train/Rural/images_png/389.png,LoveDa/Train/Train/Rural/masks_png/389.png,389.png,1048576,624947,423629,59.59959030151367,40.40040969848633,169757858,39957342,209715200,0.8094685459136963,0.1905314540863037
Rural,LoveDa/Train/Train/Rural/images_png/1084.png,LoveDa/Train/Train/Rural/masks_png/1084.png,1084.png,1048576,622556,426020,59.37156677246094,40.62843322753906,170380414,40383362,210763776,0.8083951485097705,0.19160485149022952
Rural,LoveDa/Train/Train/Rural/images_png/1042.png,LoveDa/Train/Train/Rural/masks_png/1042.png,1042.png,1048576,620007,428569,59.128475189208984,40.871524810791016,171000421,40811931,211812352,0.8073203445661186,0.1926796554338814
