scene,image_path,mask_path,image_name,total_pixels,forest_pixels,background_pixels,forest_percentage,background_percentage
Rural,LoveDa/Train/Train/Rural/images_png/372.png,LoveDa/Train/Train/Rural/masks_png/372.png,372.png,1048576,772689,275887,73.68936538696289,26.31063461303711
Rural,LoveDa/Train/Train/Rural/images_png/428.png,LoveDa/Train/Train/Rural/masks_png/428.png,428.png,1048576,8744,1039832,0.833892822265625,99.16610717773438
Rural,LoveDa/Train/Train/Rural/images_png/1157.png,LoveDa/Train/Train/Rural/masks_png/1157.png,1157.png,1048576,26103,1022473,2.4893760681152344,97.51062393188477
Rural,LoveDa/Train/Train/Rural/images_png/1143.png,LoveDa/Train/Train/Rural/masks_png/1143.png,1143.png,1048576,20743,1027833,1.9782066345214844,98.02179336547852
Rural,LoveDa/Train/Train/Rural/images_png/399.png,LoveDa/Train/Train/Rural/masks_png/399.png,399.png,1048576,722343,326233,68.88799667358398,31.112003326416016
Rural,LoveDa/Train/Train/Rural/images_png/602.png,LoveDa/Train/Train/Rural/masks_png/602.png,602.png,1048576,396896,651680,37.8509521484375,62.1490478515625
Rural,LoveDa/Train/Train/Rural/images_png/164.png,LoveDa/Train/Train/Rural/masks_png/164.png,164.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/170.png,LoveDa/Train/Train/Rural/masks_png/170.png,170.png,1048576,305181,743395,29.104328155517578,70.89567184448242
Rural,LoveDa/Train/Train/Rural/images_png/616.png,LoveDa/Train/Train/Rural/masks_png/616.png,616.png,1048576,253269,795307,24.153614044189453,75.84638595581055
Rural,LoveDa/Train/Train/Rural/images_png/158.png,LoveDa/Train/Train/Rural/masks_png/158.png,158.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/819.png,LoveDa/Train/Train/Rural/masks_png/819.png,819.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1355.png,LoveDa/Train/Train/Rural/masks_png/1355.png,1355.png,1048576,527706,520870,50.325965881347656,49.674034118652344
Rural,LoveDa/Train/Train/Rural/images_png/59.png,LoveDa/Train/Train/Rural/masks_png/59.png,59.png,1048576,7549,1041027,0.7199287414550781,99.28007125854492
Rural,LoveDa/Train/Train/Rural/images_png/1341.png,LoveDa/Train/Train/Rural/masks_png/1341.png,1341.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/825.png,LoveDa/Train/Train/Rural/masks_png/825.png,825.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/65.png,LoveDa/Train/Train/Rural/masks_png/65.png,65.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/831.png,LoveDa/Train/Train/Rural/masks_png/831.png,831.png,1048576,34394,1014182,3.2800674438476562,96.71993255615234
Rural,LoveDa/Train/Train/Rural/images_png/71.png,LoveDa/Train/Train/Rural/masks_png/71.png,71.png,1048576,85551,963025,8.15877914428711,91.84122085571289
Rural,LoveDa/Train/Train/Rural/images_png/776.png,LoveDa/Train/Train/Rural/masks_png/776.png,776.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/762.png,LoveDa/Train/Train/Rural/masks_png/762.png,762.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/992.png,LoveDa/Train/Train/Rural/masks_png/992.png,992.png,1048576,165615,882961,15.79427719116211,84.20572280883789
Rural,LoveDa/Train/Train/Rural/images_png/986.png,LoveDa/Train/Train/Rural/masks_png/986.png,986.png,1048576,669979,378597,63.8941764831543,36.1058235168457
Rural,LoveDa/Train/Train/Rural/images_png/1221.png,LoveDa/Train/Train/Rural/masks_png/1221.png,1221.png,1048576,438868,609708,41.85371398925781,58.14628601074219
Rural,LoveDa/Train/Train/Rural/images_png/1235.png,LoveDa/Train/Train/Rural/masks_png/1235.png,1235.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/979.png,LoveDa/Train/Train/Rural/masks_png/979.png,979.png,1048576,5460,1043116,0.5207061767578125,99.47929382324219
Rural,LoveDa/Train/Train/Rural/images_png/789.png,LoveDa/Train/Train/Rural/masks_png/789.png,789.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/951.png,LoveDa/Train/Train/Rural/masks_png/951.png,951.png,1048576,260914,787662,24.88269805908203,75.11730194091797
Rural,LoveDa/Train/Train/Rural/images_png/1209.png,LoveDa/Train/Train/Rural/masks_png/1209.png,1209.png,1048576,48325,1000251,4.608631134033203,95.3913688659668
Rural,LoveDa/Train/Train/Rural/images_png/945.png,LoveDa/Train/Train/Rural/masks_png/945.png,945.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/212.png,LoveDa/Train/Train/Rural/masks_png/212.png,212.png,1048576,993,1047583,0.09469985961914062,99.90530014038086
Rural,LoveDa/Train/Train/Rural/images_png/574.png,LoveDa/Train/Train/Rural/masks_png/574.png,574.png,1048576,361665,686911,34.49106216430664,65.50893783569336
Rural,LoveDa/Train/Train/Rural/images_png/560.png,LoveDa/Train/Train/Rural/masks_png/560.png,560.png,1048576,188297,860279,17.957401275634766,82.04259872436523
Rural,LoveDa/Train/Train/Rural/images_png/206.png,LoveDa/Train/Train/Rural/masks_png/206.png,206.png,1048576,199445,849131,19.020557403564453,80.97944259643555
Rural,LoveDa/Train/Train/Rural/images_png/548.png,LoveDa/Train/Train/Rural/masks_png/548.png,548.png,1048576,22984,1025592,2.191925048828125,97.80807495117188
Rural,LoveDa/Train/Train/Rural/images_png/1023.png,LoveDa/Train/Train/Rural/masks_png/1023.png,1023.png,1048576,1048576,0,100.0,0.0
Rural,LoveDa/Train/Train/Rural/images_png/1037.png,LoveDa/Train/Train/Rural/masks_png/1037.png,1037.png,1048576,545988,502588,52.06947326660156,47.93052673339844
Rural,LoveDa/Train/Train/Rural/images_png/1036.png,LoveDa/Train/Train/Rural/masks_png/1036.png,1036.png,1048576,278896,769680,26.59759521484375,73.40240478515625
Rural,LoveDa/Train/Train/Rural/images_png/1022.png,LoveDa/Train/Train/Rural/masks_png/1022.png,1022.png,1048576,879014,169562,83.82930755615234,16.170692443847656
Rural,LoveDa/Train/Train/Rural/images_png/549.png,LoveDa/Train/Train/Rural/masks_png/549.png,549.png,1048576,4399,1044177,0.4195213317871094,99.58047866821289
Rural,LoveDa/Train/Train/Rural/images_png/561.png,LoveDa/Train/Train/Rural/masks_png/561.png,561.png,1048576,935329,113247,89.19992446899414,10.80007553100586
Rural,LoveDa/Train/Train/Rural/images_png/207.png,LoveDa/Train/Train/Rural/masks_png/207.png,207.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/213.png,LoveDa/Train/Train/Rural/masks_png/213.png,213.png,1048576,476803,571773,45.47147750854492,54.52852249145508
Rural,LoveDa/Train/Train/Rural/images_png/575.png,LoveDa/Train/Train/Rural/masks_png/575.png,575.png,1048576,24433,1024143,2.3301124572753906,97.66988754272461
Rural,LoveDa/Train/Train/Rural/images_png/944.png,LoveDa/Train/Train/Rural/masks_png/944.png,944.png,1048576,96627,951949,9.215068817138672,90.78493118286133
Rural,LoveDa/Train/Train/Rural/images_png/1208.png,LoveDa/Train/Train/Rural/masks_png/1208.png,1208.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/950.png,LoveDa/Train/Train/Rural/masks_png/950.png,950.png,1048576,343681,704895,32.77597427368164,67.22402572631836
Rural,LoveDa/Train/Train/Rural/images_png/788.png,LoveDa/Train/Train/Rural/masks_png/788.png,788.png,1048576,82113,966463,7.830905914306641,92.16909408569336
Rural,LoveDa/Train/Train/Rural/images_png/978.png,LoveDa/Train/Train/Rural/masks_png/978.png,978.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1234.png,LoveDa/Train/Train/Rural/masks_png/1234.png,1234.png,1048576,926306,122270,88.33942413330078,11.660575866699219
Rural,LoveDa/Train/Train/Rural/images_png/1220.png,LoveDa/Train/Train/Rural/masks_png/1220.png,1220.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/987.png,LoveDa/Train/Train/Rural/masks_png/987.png,987.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/993.png,LoveDa/Train/Train/Rural/masks_png/993.png,993.png,1048576,366221,682355,34.92555618286133,65.07444381713867
Rural,LoveDa/Train/Train/Rural/images_png/763.png,LoveDa/Train/Train/Rural/masks_png/763.png,763.png,1048576,37950,1010626,3.6191940307617188,96.38080596923828
Rural,LoveDa/Train/Train/Rural/images_png/777.png,LoveDa/Train/Train/Rural/masks_png/777.png,777.png,1048576,361665,686911,34.49106216430664,65.50893783569336
Rural,LoveDa/Train/Train/Rural/images_png/70.png,LoveDa/Train/Train/Rural/masks_png/70.png,70.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/830.png,LoveDa/Train/Train/Rural/masks_png/830.png,830.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/64.png,LoveDa/Train/Train/Rural/masks_png/64.png,64.png,1048576,552251,496325,52.6667594909668,47.3332405090332
Rural,LoveDa/Train/Train/Rural/images_png/824.png,LoveDa/Train/Train/Rural/masks_png/824.png,824.png,1048576,30456,1018120,2.904510498046875,97.09548950195312
Rural,LoveDa/Train/Train/Rural/images_png/1340.png,LoveDa/Train/Train/Rural/masks_png/1340.png,1340.png,1048576,516952,531624,49.300384521484375,50.699615478515625
Rural,LoveDa/Train/Train/Rural/images_png/58.png,LoveDa/Train/Train/Rural/masks_png/58.png,58.png,1048576,206404,842172,19.684219360351562,80.31578063964844
Rural,LoveDa/Train/Train/Rural/images_png/1354.png,LoveDa/Train/Train/Rural/masks_png/1354.png,1354.png,1048576,791154,257422,75.45032501220703,24.54967498779297
Rural,LoveDa/Train/Train/Rural/images_png/818.png,LoveDa/Train/Train/Rural/masks_png/818.png,818.png,1048576,13060,1035516,1.2454986572265625,98.75450134277344
Rural,LoveDa/Train/Train/Rural/images_png/159.png,LoveDa/Train/Train/Rural/masks_png/159.png,159.png,1048576,969967,78609,92.50326156616211,7.496738433837891
Rural,LoveDa/Train/Train/Rural/images_png/171.png,LoveDa/Train/Train/Rural/masks_png/171.png,171.png,1048576,7925,1040651,0.7557868957519531,99.24421310424805
Rural,LoveDa/Train/Train/Rural/images_png/617.png,LoveDa/Train/Train/Rural/masks_png/617.png,617.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/603.png,LoveDa/Train/Train/Rural/masks_png/603.png,603.png,1048576,76918,971658,7.335472106933594,92.6645278930664
Rural,LoveDa/Train/Train/Rural/images_png/165.png,LoveDa/Train/Train/Rural/masks_png/165.png,165.png,1048576,35153,1013423,3.3524513244628906,96.64754867553711
Rural,LoveDa/Train/Train/Rural/images_png/398.png,LoveDa/Train/Train/Rural/masks_png/398.png,398.png,1048576,474173,574403,45.22066116333008,54.77933883666992
Rural,LoveDa/Train/Train/Rural/images_png/1142.png,LoveDa/Train/Train/Rural/masks_png/1142.png,1142.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1156.png,LoveDa/Train/Train/Rural/masks_png/1156.png,1156.png,1048576,79859,968717,7.615947723388672,92.38405227661133
Rural,LoveDa/Train/Train/Rural/images_png/429.png,LoveDa/Train/Train/Rural/masks_png/429.png,429.png,1048576,586240,462336,55.908203125,44.091796875
Rural,LoveDa/Train/Train/Rural/images_png/415.png,LoveDa/Train/Train/Rural/masks_png/415.png,415.png,1048576,885072,163504,84.40704345703125,15.59295654296875
Rural,LoveDa/Train/Train/Rural/images_png/1181.png,LoveDa/Train/Train/Rural/masks_png/1181.png,1181.png,1048576,14696,1033880,1.401519775390625,98.59848022460938
Rural,LoveDa/Train/Train/Rural/images_png/373.png,LoveDa/Train/Train/Rural/masks_png/373.png,373.png,1048576,951441,97135,90.73648452758789,9.26351547241211
Rural,LoveDa/Train/Train/Rural/images_png/367.png,LoveDa/Train/Train/Rural/masks_png/367.png,367.png,1048576,592869,455707,56.5403938293457,43.4596061706543
Rural,LoveDa/Train/Train/Rural/images_png/1195.png,LoveDa/Train/Train/Rural/masks_png/1195.png,1195.png,1048576,337,1048239,0.032138824462890625,99.96786117553711
Rural,LoveDa/Train/Train/Rural/images_png/401.png,LoveDa/Train/Train/Rural/masks_png/401.png,401.png,1048576,678500,370076,64.70680236816406,35.29319763183594
Rural,LoveDa/Train/Train/Rural/images_png/371.png,LoveDa/Train/Train/Rural/masks_png/371.png,371.png,1048576,443826,604750,42.32654571533203,57.67345428466797
Rural,LoveDa/Train/Train/Rural/images_png/1183.png,LoveDa/Train/Train/Rural/masks_png/1183.png,1183.png,1048576,7844,1040732,0.7480621337890625,99.25193786621094
Rural,LoveDa/Train/Train/Rural/images_png/417.png,LoveDa/Train/Train/Rural/masks_png/417.png,417.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/403.png,LoveDa/Train/Train/Rural/masks_png/403.png,403.png,1048576,5669,1042907,0.5406379699707031,99.4593620300293
Rural,LoveDa/Train/Train/Rural/images_png/1197.png,LoveDa/Train/Train/Rural/masks_png/1197.png,1197.png,1048576,566025,482551,53.980350494384766,46.019649505615234
Rural,LoveDa/Train/Train/Rural/images_png/365.png,LoveDa/Train/Train/Rural/masks_png/365.png,365.png,1048576,598813,449763,57.10725784301758,42.89274215698242
Rural,LoveDa/Train/Train/Rural/images_png/359.png,LoveDa/Train/Train/Rural/masks_png/359.png,359.png,1048576,20710,1027866,1.9750595092773438,98.02494049072266
Rural,LoveDa/Train/Train/Rural/images_png/1140.png,LoveDa/Train/Train/Rural/masks_png/1140.png,1140.png,1048576,465911,582665,44.432735443115234,55.567264556884766
Rural,LoveDa/Train/Train/Rural/images_png/1154.png,LoveDa/Train/Train/Rural/masks_png/1154.png,1154.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1168.png,LoveDa/Train/Train/Rural/masks_png/1168.png,1168.png,1048576,30600,1017976,2.918243408203125,97.08175659179688
Rural,LoveDa/Train/Train/Rural/images_png/615.png,LoveDa/Train/Train/Rural/masks_png/615.png,615.png,1048576,631413,417163,60.21623611450195,39.78376388549805
Rural,LoveDa/Train/Train/Rural/images_png/173.png,LoveDa/Train/Train/Rural/masks_png/173.png,173.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/167.png,LoveDa/Train/Train/Rural/masks_png/167.png,167.png,1048576,325789,722787,31.069660186767578,68.93033981323242
Rural,LoveDa/Train/Train/Rural/images_png/601.png,LoveDa/Train/Train/Rural/masks_png/601.png,601.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/99.png,LoveDa/Train/Train/Rural/masks_png/99.png,99.png,1048576,38340,1010236,3.6563873291015625,96.34361267089844
Rural,LoveDa/Train/Train/Rural/images_png/629.png,LoveDa/Train/Train/Rural/masks_png/629.png,629.png,1048576,2639,1045937,0.2516746520996094,99.74832534790039
Rural,LoveDa/Train/Train/Rural/images_png/1342.png,LoveDa/Train/Train/Rural/masks_png/1342.png,1342.png,1048576,5615,1042961,0.5354881286621094,99.46451187133789
Rural,LoveDa/Train/Train/Rural/images_png/8.png,LoveDa/Train/Train/Rural/masks_png/8.png,8.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1356.png,LoveDa/Train/Train/Rural/masks_png/1356.png,1356.png,1048576,377039,671537,35.95724105834961,64.04275894165039
Rural,LoveDa/Train/Train/Rural/images_png/832.png,LoveDa/Train/Train/Rural/masks_png/832.png,832.png,1048576,725152,323424,69.1558837890625,30.8441162109375
Rural,LoveDa/Train/Train/Rural/images_png/72.png,LoveDa/Train/Train/Rural/masks_png/72.png,72.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/198.png,LoveDa/Train/Train/Rural/masks_png/198.png,198.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/826.png,LoveDa/Train/Train/Rural/masks_png/826.png,826.png,1048576,20886,1027690,1.9918441772460938,98.0081558227539
Rural,LoveDa/Train/Train/Rural/images_png/66.png,LoveDa/Train/Train/Rural/masks_png/66.png,66.png,1048576,64445,984131,6.145954132080078,93.85404586791992
Rural,LoveDa/Train/Train/Rural/images_png/761.png,LoveDa/Train/Train/Rural/masks_png/761.png,761.png,1048576,175511,873065,16.738033294677734,83.26196670532227
Rural,LoveDa/Train/Train/Rural/images_png/775.png,LoveDa/Train/Train/Rural/masks_png/775.png,775.png,1048576,9365,1039211,0.8931159973144531,99.10688400268555
Rural,LoveDa/Train/Train/Rural/images_png/985.png,LoveDa/Train/Train/Rural/masks_png/985.png,985.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/991.png,LoveDa/Train/Train/Rural/masks_png/991.png,991.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/749.png,LoveDa/Train/Train/Rural/masks_png/749.png,749.png,1048576,5449,1043127,0.5196571350097656,99.48034286499023
Rural,LoveDa/Train/Train/Rural/images_png/1236.png,LoveDa/Train/Train/Rural/masks_png/1236.png,1236.png,1048576,3201,1045375,0.3052711486816406,99.69472885131836
Rural,LoveDa/Train/Train/Rural/images_png/1222.png,LoveDa/Train/Train/Rural/masks_png/1222.png,1222.png,1048576,798418,250158,76.14307403564453,23.85692596435547
Rural,LoveDa/Train/Train/Rural/images_png/946.png,LoveDa/Train/Train/Rural/masks_png/946.png,946.png,1048576,14311,1034265,1.3648033142089844,98.63519668579102
Rural,LoveDa/Train/Train/Rural/images_png/952.png,LoveDa/Train/Train/Rural/masks_png/952.png,952.png,1048576,131254,917322,12.517356872558594,87.4826431274414
Rural,LoveDa/Train/Train/Rural/images_png/205.png,LoveDa/Train/Train/Rural/masks_png/205.png,205.png,1048576,87903,960673,8.38308334350586,91.61691665649414
Rural,LoveDa/Train/Train/Rural/images_png/563.png,LoveDa/Train/Train/Rural/masks_png/563.png,563.png,1048576,597218,451358,56.95514678955078,43.04485321044922
Rural,LoveDa/Train/Train/Rural/images_png/577.png,LoveDa/Train/Train/Rural/masks_png/577.png,577.png,1048576,275723,772853,26.294994354248047,73.70500564575195
Rural,LoveDa/Train/Train/Rural/images_png/211.png,LoveDa/Train/Train/Rural/masks_png/211.png,211.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/239.png,LoveDa/Train/Train/Rural/masks_png/239.png,239.png,1048576,4335,1044241,0.4134178161621094,99.58658218383789
Rural,LoveDa/Train/Train/Rural/images_png/1034.png,LoveDa/Train/Train/Rural/masks_png/1034.png,1034.png,1048576,810829,237747,77.32667922973633,22.673320770263672
Rural,LoveDa/Train/Train/Rural/images_png/1020.png,LoveDa/Train/Train/Rural/masks_png/1020.png,1020.png,1048576,0,1048576,0.0,100.0
Rural,LoveDa/Train/Train/Rural/images_png/1008.png,LoveDa/Train/Train/Rural/masks_png/1008.png,1008.png,1048576,38054,1010522,3.6291122436523438,96.37088775634766
Rural,LoveDa/Train/Train/Rural/images_png/588.png,LoveDa/Train/Train/Rural/masks_png/588.png,588.png,1048576,118895,929681,11.33871078491211,88.66128921508789
Rural,LoveDa/Train/Train/Rural/images_png/589.png,LoveDa/Train/Train/Rural/masks_png/589.png,589.png,1048576,99688,948888,9.506988525390625,90.49301147460938
Rural,LoveDa/Train/Train/Rural/images_png/1009.png,LoveDa/Train/Train/Rural/masks_png/1009.png,1009.png,1048576,422970,625606,40.337562561035156,59.662437438964844
Rural,LoveDa/Train/Train/Rural/images_png/1021.png,LoveDa/Train/Train/Rural/masks_png/1021.png,1021.png,1048576,41009,1007567,3.9109230041503906,96.08907699584961
Rural,LoveDa/Train/Train/Rural/images_png/1035.png,LoveDa/Train/Train/Rural/masks_png/1035.png,1035.png,1048576,411160,637416,39.211273193359375,60.788726806640625
Rural,LoveDa/Train/Train/Rural/images_png/238.png,LoveDa/Train/Train/Rural/masks_png/238.png,238.png,1048576,310837,737739,29.643726348876953,70.35627365112305
Rural,LoveDa/Train/Train/Rural/images_png/576.png,LoveDa/Train/Train/Rural/masks_png/576.png,576.png,1048576,13799,1034777,1.3159751892089844,98.68402481079102
Rural,LoveDa/Train/Train/Rural/images_png/210.png,LoveDa/Train/Train/Rural/masks_png/210.png,210.png,1048576,215662,832914,20.56713104248047,79.43286895751953
